event_id,event_type,event_timestamp,plan_id,validity_unit,validity_duration,plan_status,_valid_from,_valid_to,_is_current_state
evt_0TeQIIww1LhSeY0XWNnDwhxwVyI8,plan.published,2023-05-16 12:38:12.702Z,pln_0TeQIAHQ1LhSeY5I2o20TcIXGYiV,day,30,available,2023-05-16 12:38:12.702Z,2023-05-19 12:31:38.445Z,false
evt_0TeRPvpk1LYEGr29Jm00AeOvKKRr,plan.published,2023-05-16 17:14:46.804Z,pln_0TeRPDp81LYEGr5yVXZODL9gzRKS,month,30,available,2023-05-16 17:14:46.804Z,2023-05-16 17:16:04.422Z,false
evt_0TeRQKoa1LYEGr1qcyH8fYQtZIzi,plan.published,2023-05-16 17:16:22.832Z,pln_0TeRPDp81LYEGr5yVXZODL9gzRKS,month,30,available,2023-05-16 17:16:22.832Z,2023-05-18 10:23:21.672Z,false
evt_0TeVOYIG42qKEP0UzHnFL3zu3SNg,plan.published,2023-05-17 09:34:23.332Z,pln_0TeRnUjB42qKEP4jh8PTYEihZp5V,day,30,available,2023-05-17 09:34:23.332Z,2023-10-05 01:24:18.513Z,false
evt_0TeVOmua42qKEP4soGUBT0XvD2co,plan.published,2023-05-17 09:35:19.524Z,pln_0TeVOkRi42qKEP29g3dbAvJv0q3X,day,30,available,2023-05-17 09:35:19.524Z,,true
evt_0TeVP8GT42qKEP1yBdlnTVerzADO,plan.published,2023-05-17 09:36:41.605Z,pln_0TeVP0Px42qKEP1lOLJxDC32TACg,day,30,available,2023-05-17 09:36:41.605Z,2023-10-05 01:26:01.610Z,false
evt_0TeVP9oY42qKEP4S16yztQKahQ8v,plan.published,2023-05-17 09:36:47.562Z,pln_0TeVP5KZ42qKEP0DcDZltSkGy6KJ,day,30,available,2023-05-17 09:36:47.562Z,2023-10-05 01:27:29.446Z,false
evt_0TeVYh1f0RNP6L0uuqityJR7oY96,plan.published,2023-05-17 10:14:40.179Z,pln_0TeVWBEV0RNP6L0tKfh0pdDEaefs,day,30,available,2023-05-17 10:14:40.179Z,2023-05-17 10:24:52.710Z,false
evt_0TeVYgI70RNP6L0UabmOWjKJ3zoH,plan.published,2023-05-17 10:14:37.355Z,pln_0TeVWKOJ0RNP6L0xkQxbggbt8ZMr,day,30,available,2023-05-17 10:14:37.355Z,2023-05-17 10:24:38.011Z,false
evt_0TeVYfXY0RNP6L1idUR2pOM6olOA,plan.published,2023-05-17 10:14:34.468Z,pln_0TeVWQmE0RNP6L37WHOD70ZzcTSO,day,30,available,2023-05-17 10:14:34.468Z,2023-05-17 10:24:28.273Z,false
evt_0TeVhdyk05KCIF46z9HZBwqwLQ8v,plan.published,2023-05-17 10:50:13.418Z,pln_0TeVfzWn05KCIF1lEf2ikFkVTN98,day,30,available,2023-05-17 10:50:13.418Z,2023-07-25 18:15:52.400Z,false
evt_0Teb8bny0hvZih06VxNAzeZLNd7Y,plan.published,2023-05-18 09:08:41.598Z,pln_0Teb8a3L0hvZih2IcauBao31IWG9,day,30,available,2023-05-18 09:08:41.598Z,2023-05-18 09:10:55.186Z,false
evt_0Teb8plN0hvZih3bLtzYOZ5TR5IM,plan.published,2023-05-18 09:09:35.253Z,pln_0Teb8oY40hvZih2vYaatSUkEz2Rq,day,30,available,2023-05-18 09:09:35.253Z,2023-05-18 09:10:49.567Z,false
evt_0Teb8xVv0hvZih0pCLIsLtEzdPia,plan.published,2023-05-18 09:10:05.047Z,pln_0Teb8wLm0hvZih0rscZ4tmZEbLgj,day,30,available,2023-05-18 09:10:05.047Z,2023-05-18 09:10:42.902Z,false
evt_0Tehnumz0C1OeP0qabkiaXY7QQYL,plan.published,2023-05-19 12:30:24.037Z,pln_0Tehnqlx0C1OeP3Ezrr8z8GjF0c3,day,30,available,2023-05-19 12:30:24.037Z,2023-07-25 14:31:53.358Z,false
evt_0TehpJvU0C1OeP4CitrYjnFNkxlR,plan.published,2023-05-19 12:35:58.992Z,pln_0TehpHN60C1OeP2mWlynH3Li95h6,day,30,available,2023-05-19 12:35:58.992Z,,true
evt_0TeyHMfa2uy0CQ3oeS6AVZLgb2wu,plan.published,2023-05-22 08:07:44.098Z,pln_0TeyHF6W2uy0CQ3mvvGcUgehBfau,day,30,available,2023-05-22 08:07:44.098Z,2023-10-05 20:43:14.812Z,false
evt_0TeyHTjF2uy0CQ2UhXpB2hv9U8Am,plan.published,2023-05-22 08:08:11.233Z,pln_0TeyHPgq2uy0CQ1JMllhv6Q3ntlf,day,30,available,2023-05-22 08:08:11.233Z,2023-10-05 20:42:17.139Z,false
evt_0TeyHhPs2uy0CQ34mNNbTN0sRWbi,plan.published,2023-05-22 08:09:03.848Z,pln_0TeyHW3B2uy0CQ0rcPCdla17gjUZ,day,30,available,2023-05-22 08:09:03.848Z,2023-10-05 20:41:35.454Z,false
evt_0TeycbJG0jg0oY55EOJn7nPAu3VY,plan.published,2023-05-22 09:32:05.262Z,pln_0TeycYfn0jg0oY0f6LNCBAfntxVA,day,30,available,2023-05-22 09:32:05.262Z,2023-05-22 13:47:17.590Z,false
evt_0Tez42ij4LlUAg1xF2pNS80ZGBA0,plan.published,2023-05-22 11:21:05.485Z,pln_0Tez3czW4LlUAg3OI3JvglWPNFZm,day,30,available,2023-05-22 11:21:05.485Z,2023-08-14 14:58:04.503Z,false
evt_0Tez421O4LlUAg4cbEh68V4DokYf,plan.published,2023-05-22 11:21:02.798Z,pln_0Tez3jyf4LlUAg0j7abAlDudXWU7,day,30,available,2023-05-22 11:21:02.798Z,2023-08-14 14:57:49.072Z,false
evt_0Tez416D4LlUAg1j2H9UhM43IIX2,plan.published,2023-05-22 11:20:59.253Z,pln_0Tez3smP4LlUAg2tVsrJfTq6dGIe,day,30,available,2023-05-22 11:20:59.253Z,2023-08-14 14:57:06.978Z,false
evt_0TezeyGw0jg0oY2zPYN8m6tnCXBt,plan.published,2023-05-22 13:47:46.522Z,pln_0TezewHA0jg0oY254yD2jpcJGYTq,day,30,available,2023-05-22 13:47:46.522Z,2023-07-25 18:22:58.472Z,false
evt_0Tf5Kb8M2e1rq73vTJev6zDANZu6,plan.published,2023-05-23 13:04:29.034Z,pln_0Tf5KRw82e1rq75RgRIiKYKKYtBH,day,30,available,2023-05-23 13:04:29.034Z,,true
evt_0Tf5KaMD2e1rq73oeyZgehnQTj4n,plan.published,2023-05-23 13:04:26.049Z,pln_0Tf5KYwd2e1rq75j3aCl7G508ssu,day,30,available,2023-05-23 13:04:26.049Z,2023-05-23 13:07:36.333Z,false
evt_0TfA2pe64ceuVy4wdYxL0kakVDsC,plan.published,2023-05-24 08:25:16.594Z,pln_0TfA2oAm4ceuVy2v2qaloYXfiK7l,day,30,available,2023-05-24 08:25:16.594Z,2023-07-11 12:42:00.183Z,false
evt_0TfA3TRE4ceuVy3XfgCK0zKSCF4T,plan.published,2023-05-24 08:27:49.556Z,pln_0TfA3RnL4ceuVy3HQH9yLR3vVPE2,day,30,available,2023-05-24 08:27:49.556Z,2023-07-11 12:41:46.671Z,false
evt_0TfAaqwA0A3DwS0nHqWtgl4tHPxx,plan.published,2023-05-24 10:40:24.710Z,pln_0TfAaZFW0A3DwS4X5fawjS65RhhE,day,30,available,2023-05-24 10:40:24.710Z,2023-05-24 10:41:56.477Z,false
evt_0TfHkdv31LhSeY09kR3IA3LhzRfH,plan.published,2023-05-25 16:03:12.301Z,pln_0TfHitez1LhSeY22WuwXub0GwZsm,day,30,available,2023-05-25 16:03:12.301Z,,true
evt_0TfI5jEr3T5SFr30fmbeDnUHqSj1,plan.published,2023-05-25 17:26:57.637Z,pln_0TfI5g0I3T5SFr5xEa1yjYfTYXmX,day,30,available,2023-05-25 17:26:57.637Z,2023-06-27 15:38:26.625Z,false
evt_0TfMiCNC3SVtR4520iV0zgUBf3ee,plan.published,2023-05-26 12:24:51.438Z,pln_0TfMi9Vd3SVtR42VQRaR7IeNTmrF,month,1,available,2023-05-26 12:24:51.438Z,,true
evt_0TfkSwpV1N2cai3q8y8pjOUZut44,plan.published,2023-05-30 13:54:48.833Z,pln_0TfkSuCt1N2cai2ZL1Fzzjd79jpm,month,1,available,2023-05-30 13:54:48.833Z,,true
evt_0TfkTArK1N2cai1PCgbgi71ZRtbY,plan.published,2023-05-30 13:55:42.762Z,pln_0TfkT9J51N2cai366md3cE1UbHFU,month,1,available,2023-05-30 13:55:42.762Z,,true
evt_0TfkerNp1LhSeY1VFOjm4JZ0SQm6,plan.published,2023-05-30 14:42:07.833Z,pln_0TfkeoDv1LhSeY4VgH103kEPKoyH,month,1,available,2023-05-30 14:42:07.833Z,,true
evt_0Th4pHvt0C1OeP4QGjmMMTXI0nK5,plan.published,2023-06-13 15:57:52.721Z,pln_0TflOUaH0C1OeP0ugAxaI1b6mG2m,day,30,available,2023-06-13 15:57:52.721Z,2023-07-25 18:15:52.067Z,false
evt_0TflOc1F0C1OeP4oPDNnwCo4AWTI,plan.published,2023-05-30 17:43:51.861Z,pln_0TflOUaH0C1OeP0ugAxaI1b6mG2m,day,30,available,2023-05-30 17:43:51.861Z,2023-06-09 15:09:19.379Z,false
evt_0TfliWtB2GefDk2N5egDqtXZyLSa,plan.published,2023-05-30 19:02:58.701Z,pln_0TfliUOY2GefDk4u0oDsELCYP7pf,day,30,available,2023-05-30 19:02:58.701Z,2023-06-21 09:30:04.503Z,false
evt_0Tflj4Zj2GefDk3yULVepJSS5hPJ,plan.published,2023-05-30 19:05:08.191Z,pln_0TflixpJ2GefDk3L4jOR89lgFMQ6,day,30,available,2023-05-30 19:05:08.191Z,2023-06-21 09:29:38.476Z,false
evt_0TfljVmR2GefDk30tlOs7sWhjB8o,plan.published,2023-05-30 19:06:52.767Z,pln_0TfljSq02GefDk4o8Fn1EyfMD0F3,day,30,available,2023-05-30 19:06:52.767Z,2023-05-30 19:14:52.289Z,false
evt_0TfllZo12GefDk2Xmk30jF47w4js,plan.published,2023-05-30 19:15:04.897Z,pln_0TfllWJg2GefDk5nhvfWQkyOu4dy,day,30,available,2023-05-30 19:15:04.897Z,2023-06-21 09:29:21.945Z,false
evt_0Tflm6vb2GefDk5kWVixV8USEpga,plan.published,2023-05-30 19:17:12.219Z,pln_0Tflly3V2GefDk36njorGHMqfD1r,month,1,available,2023-05-30 19:17:12.219Z,2023-05-30 19:18:54.569Z,false
evt_0TflmG2P2GefDk0TBuV11BjMUEUS,plan.published,2023-05-30 19:17:47.237Z,pln_0TflmDQk2GefDk4FWZqsdFVX96hj,month,1,available,2023-05-30 19:17:47.237Z,2023-05-30 19:19:15.620Z,false
evt_0TflmP5u2GefDk0nmrNpu3YIUfOi,plan.published,2023-05-30 19:18:22.050Z,pln_0TflmMnM2GefDk18SA1r5NWqQt7Y,month,1,available,2023-05-30 19:18:22.050Z,2023-05-30 19:19:37.748Z,false
evt_0Tfm3XOe4bz24E3OBD9YZUiKwNHi,plan.published,2023-05-30 20:26:25.540Z,pln_0TflxZSn4bz24E0JhZnZWMsmD3oi,day,30,available,2023-05-30 20:26:25.540Z,2023-05-30 20:26:35.919Z,false
evt_0Tfp0Mkp3igMpD0gZzETQCn8LR7R,plan.published,2023-05-31 08:32:38.655Z,pln_0TfozweU3igMpD42mMl0A7RslNpE,month,1,available,2023-05-31 08:32:38.655Z,2023-06-01 10:29:56.513Z,false
evt_0TfpIqt40WHTlh2eerx1sAfllqZT,plan.published,2023-05-31 09:46:04.390Z,pln_0TfpId2z0WHTlh3nmTbinBHK9675,day,30,available,2023-05-31 09:46:04.390Z,,true
evt_0TfpIq6I0WHTlh3pYMph3dtnQEi8,plan.published,2023-05-31 09:46:01.366Z,pln_0TfpIp0l0WHTlh2OrSK7RENpL5hL,day,30,available,2023-05-31 09:46:01.366Z,,true
evt_0TfqgSOW02YGsR5CEGUedOqyzrfn,plan.published,2023-05-31 15:26:06.448Z,pln_0TfqgJ3m02YGsR0OiDpVNdQkMv6o,day,30,available,2023-05-31 15:26:06.448Z,2023-05-31 15:29:20.078Z,false
evt_0TfqgRdC02YGsR3Tnxrl7ojHSmHo,plan.published,2023-05-31 15:26:03.514Z,pln_0TfqgQ7J02YGsR0I1B4HCgYtkBAl,day,30,available,2023-05-31 15:26:03.514Z,,true
evt_0TfqhIn602YGsR0GkLy7I9w6roRj,plan.published,2023-05-31 15:29:27.860Z,pln_0TfqhGcR02YGsR2kpqKonRgyirz2,day,30,available,2023-05-31 15:29:27.860Z,,true
evt_0TfrTLaE0phJEq5ar8WHXBVmBzrH,plan.published,2023-05-31 18:40:18.338Z,pln_0TfrT4340phJEq0N22fx3QpaA6Ge,day,30,available,2023-05-31 18:40:18.338Z,2023-05-31 18:40:34.528Z,false
evt_0TfrTf1h0phJEq5ylKDRCqTXw2B5,plan.published,2023-05-31 18:41:33.077Z,pln_0TfrTYCg0phJEq1XR4HUqyYTLJ8p,day,30,available,2023-05-31 18:41:33.077Z,2023-05-31 18:41:44.576Z,false
evt_0TfrU0rm0phJEq5rdSm4tRPoLAMA,plan.published,2023-05-31 18:42:57.030Z,pln_0TfrTzBN0phJEq4gPeoaGJFvQPta,day,30,available,2023-05-31 18:42:57.030Z,2023-05-31 18:43:41.199Z,false
evt_0TfvKRvr3igMpD1V9SEGIcPfLU26,plan.published,2023-06-01 10:30:03.135Z,pln_0TfvKPyT3igMpD3cXcZBE5L2Fw7d,month,1,available,2023-06-01 10:30:03.135Z,2023-06-01 13:36:03.395Z,false
evt_0Tfw5JDD3igMpD3fsoyaWMlpKKDf,plan.published,2023-06-01 13:36:11.031Z,pln_0Tfw5H183igMpD4p03N6D34c04Bt,month,1,available,2023-06-01 13:36:11.031Z,,true
evt_0Tg2OL5s1kqc3t5tA57Bmxez4q5g,plan.published,2023-06-02 15:29:24.512Z,pln_0Tg2MtRo1kqc3t0ZuQdotZYG8G4y,day,30,available,2023-06-02 15:29:24.512Z,,true
evt_0Tg2NqZW1kqc3t5TUYkqMgLgkoC4,plan.published,2023-06-02 15:27:27.186Z,pln_0Tg2NAhn1kqc3t59BsxEL1FGHDXv,day,30,available,2023-06-02 15:27:27.186Z,,true
evt_0TgTkC9v1LYEGr2hdVMqNsQXAdMn,plan.published,2023-06-07 07:45:34.455Z,pln_0TgTk9EX1LYEGr4b3KgWTpXZMQwA,month,1,available,2023-06-07 07:45:34.455Z,,true
evt_0TgToUdR1LYEGr2KOEXdv14nojoa,plan.published,2023-06-07 08:02:38.789Z,pln_0TgToPF71LYEGr0boJyQUnmZKO1V,month,1,available,2023-06-07 08:02:38.789Z,,true
evt_0TgXBUbX30Y1JC3vmGPBU622hP2M,plan.published,2023-06-07 21:52:49.223Z,pln_0TgXBSbW30Y1JC2sukmsVgzFQHfb,day,30,available,2023-06-07 21:52:49.223Z,2023-06-07 21:53:19.542Z,false
evt_0TgXBeYl30Y1JC1RKKnRONRM0uiP,plan.published,2023-06-07 21:53:27.491Z,pln_0TgXBcHu30Y1JC4Eux6WVWFB9Tzi,day,30,available,2023-06-07 21:53:27.491Z,,true
evt_0TgaRB7j4eefqV37YIghohXtCDr3,plan.published,2023-06-08 11:13:56.595Z,pln_0TgaQz3c4eefqV2a5glhcNrqSvYi,day,30,available,2023-06-08 11:13:56.595Z,2023-07-06 18:25:02.737Z,false
evt_0TgaRAHy4eefqV21vtJAggiV3DXi,plan.published,2023-06-08 11:13:53.386Z,pln_0TgaR8tR4eefqV2WYhVr8PCBnV4u,day,30,available,2023-06-08 11:13:53.386Z,2023-07-07 14:44:51.601Z,false
evt_0TgaYQxO4WI3sj1IIXAaOMiO2mSG,plan.published,2023-06-08 11:42:45.754Z,pln_0TgaXjO94WI3sj2JES8aYa5H1NvQ,day,30,available,2023-06-08 11:42:45.754Z,,true
evt_0TgaYQA14WI3sj2Hy10PK9gB4HQ6,plan.published,2023-06-08 11:42:42.693Z,pln_0TgaXtOe4WI3sj1c6fRPV2hMhYaN,day,30,available,2023-06-08 11:42:42.693Z,,true
evt_0Tgamzby0C1OeP2AmHGUBmzPNvU6,plan.published,2023-06-08 12:40:35.558Z,pln_0TgammlA0C1OeP2NTO1zlDmlI8RF,day,30,available,2023-06-08 12:40:35.558Z,2023-06-09 15:09:27.683Z,false
evt_0TlzCByZ0C1OeP4rxmcHmIDSHBCP,plan.published,2023-08-04 17:15:37.511Z,pln_0TgammlA0C1OeP2NTO1zlDmlI8RF,day,30,available,2023-08-04 17:15:37.511Z,2023-08-08 18:08:36.626Z,false
evt_0Tgfl20H1N2cai5nPpmTYIrbb3Em,plan.published,2023-06-09 09:04:09.777Z,pln_0TgfkxdI1N2cai1GbG9RX6Pgb5OI,day,30,available,2023-06-09 09:04:09.777Z,,true
evt_0TggWsrO0SilNr3TZXFq2y2aJfaI,plan.published,2023-06-09 12:14:14.374Z,pln_0TggWeQE0SilNr587UZ1tWFPK1W1,day,30,available,2023-06-09 12:14:14.374Z,2023-06-22 19:10:05.476Z,false
evt_0TggWqOT0SilNr3MlwXSnaRXBj9u,plan.published,2023-06-09 12:14:04.893Z,pln_0TggWeQG0SilNr0JPbYyHYnlMnYF,day,30,available,2023-06-09 12:14:04.893Z,2023-06-22 19:09:58.162Z,false
evt_0TggXdKo0SilNr0MwgdF2xwpvfvc,plan.published,2023-06-09 12:17:13.022Z,pln_0TggXbPl0SilNr3gH8Wxa2z4JEDr,day,30,available,2023-06-09 12:17:13.022Z,,true
evt_0TggXuPa1LYEGr0Ot84nzn9cqZxm,plan.published,2023-06-09 12:18:18.666Z,pln_0TggXhKJ1LYEGr2gYhRTgwM7ISsh,month,1,available,2023-06-09 12:18:18.666Z,,true
evt_0TggXq1b0SilNr1jrkELMktGtCw2,plan.published,2023-06-09 12:18:01.803Z,pln_0TggXnd10SilNr2K95i6kFkSGsk7,day,30,available,2023-06-09 12:18:01.803Z,2023-06-09 15:58:15.238Z,false
evt_0ThwSHLx0SilNr4NoUX3Prcvd6hu,plan.published,2023-06-22 20:05:11.093Z,pln_0TggXnd10SilNr2K95i6kFkSGsk7,day,30,available,2023-06-22 20:05:11.093Z,,true
evt_0TghrAYa0SilNr1ylChVu8S4Abjc,plan.published,2023-06-09 17:41:05.296Z,pln_0TggXnd10SilNr2K95i6kFkSGsk7,day,30,available,2023-06-09 17:41:05.296Z,2023-06-22 19:10:12.421Z,false
evt_0Tgh7dXD3lztfv3SJq86dyZqf3Wj,plan.published,2023-06-09 14:40:13.599Z,pln_0Tgh4icX3lztfv4gBcvlvpAxttSk,month,1,available,2023-06-09 14:40:13.599Z,2023-06-09 14:40:32.386Z,false
evt_0Tgh7cly3lztfv3YNjRsLFLSK55O,plan.published,2023-06-09 14:40:10.670Z,pln_0Tgh4rU23lztfv4qcMtTS9gpRyNu,month,1,available,2023-06-09 14:40:10.670Z,2023-06-09 14:40:22.180Z,false
evt_0Tgh7c1C3lztfv5eEamIwnIZf15w,plan.published,2023-06-09 14:40:07.770Z,pln_0Tgh4wMF3lztfv0GFjqHHOkG2Tbp,month,1,available,2023-06-09 14:40:07.770Z,2023-06-19 10:10:14.799Z,false
evt_0Th4sHcG1LhSeY3qOgh5Mzo2TBls,plan.published,2023-06-13 16:09:46.488Z,pln_0Th4sBW21LhSeY4SuDOy10WhlElR,day,30,available,2023-06-13 16:09:46.488Z,,true
evt_0Th4shRa1LhSeY3h3xNW42NprvCb,plan.published,2023-06-13 16:11:25.770Z,pln_0Th4seS31LhSeY449hLvVapbS0dZ,month,1,available,2023-06-13 16:11:25.770Z,,true
evt_0Th5NsXg0iUB9h3NCTehpVQ34jRK,plan.published,2023-06-13 18:15:16.600Z,pln_0Th5Nov90iUB9h5Nloy4aYLCbJBL,month,1,available,2023-06-13 18:15:16.600Z,2023-06-13 18:31:38.245Z,false
evt_0Th5O0Vq0iUB9h0fuyusgBKJBzmh,plan.published,2023-06-13 18:15:47.238Z,pln_0Th5NvLA0iUB9h2tcuT7modA9Kig,day,30,available,2023-06-13 18:15:47.238Z,2023-06-13 18:31:23.571Z,false
evt_0Th5Nzl80iUB9h09k0n6R73GC0Xr,plan.published,2023-06-13 18:15:44.342Z,pln_0Th5Nxzg0iUB9h5oBnLbZquJ1WvA,day,30,available,2023-06-13 18:15:44.342Z,2023-06-13 18:31:04.083Z,false
evt_0Th8bNS04Ai6R60Rr9I1y3bZ86ld,plan.published,2023-06-14 07:27:42.684Z,pln_0Th8ang34Ai6R625aNfKJUddig3c,day,30,available,2023-06-14 07:27:42.684Z,2023-06-14 10:49:57.002Z,false
evt_0Th8bMnO4Ai6R655SD09RMNVNJtd,plan.published,2023-06-14 07:27:40.166Z,pln_0Th8b0Pc4Ai6R65HGA2ULlAqdBd0,day,30,available,2023-06-14 07:27:40.166Z,2023-06-14 10:48:57.381Z,false
evt_0Th8bM7D4Ai6R64HdxRzQaon6e97,plan.published,2023-06-14 07:27:37.551Z,pln_0Th8b8q74Ai6R65qxt245tWu3MvD,day,30,available,2023-06-14 07:27:37.551Z,2023-06-14 10:48:15.034Z,false
evt_0ThAQpHi1LhSeY3lNgw2dhEqhB9a,plan.published,2023-06-14 14:58:20.742Z,pln_0ThAQmMc1LhSeY43cQLVIw2IV0On,day,30,available,2023-06-14 14:58:20.742Z,,true
evt_0ThCO91t3I5BxG07De7uHSQzH7Ci,plan.published,2023-06-14 23:00:14.329Z,pln_0ThCNUB93I5BxG0mc75ovFBLXo54,day,30,available,2023-06-14 23:00:14.329Z,2023-06-15 15:32:29.585Z,false
evt_0ThCO7G83I5BxG4fIvPs3YY4gm6v,plan.published,2023-06-14 23:00:07.524Z,pln_0ThCNd9g3I5BxG1p3lq89N352Yp8,day,30,available,2023-06-14 23:00:07.524Z,2023-06-15 15:32:52.944Z,false
evt_0ThCO4z43I5BxG3NiUd0Lwxb96bU,plan.published,2023-06-14 22:59:58.778Z,pln_0ThCO2PE3I5BxG2RRvM1wmTPlKLl,day,30,available,2023-06-14 22:59:58.778Z,2023-06-15 15:33:11.991Z,false
evt_0ThFDrWM1yyyng3U9sGhqNDtaPgR,plan.published,2023-06-15 10:38:12.754Z,pln_0ThFDoRI1yyyng4XhrOjggkeOZET,day,30,available,2023-06-15 10:38:12.754Z,2023-06-15 10:41:37.691Z,false
evt_0ThFE2o01yyyng1V11H9VZqZgyFz,plan.published,2023-06-15 10:38:56.132Z,pln_0ThFE1Pp1yyyng5MggwiO1lJEEU6,day,30,available,2023-06-15 10:38:56.132Z,2023-06-15 10:41:19.238Z,false
evt_0ThFfpwt0C1OeP3AOCwSIqXmwMkd,plan.published,2023-06-15 12:29:19.895Z,pln_0ThFfkZr0C1OeP4a2QxyUBkErgGL,day,30,available,2023-06-15 12:29:19.895Z,,true
evt_0ThGMRJt25i8MS5m73tS4JBKtXe9,plan.published,2023-06-15 15:18:33.325Z,pln_0ThGMNxO25i8MS5a0oK3judYrYNQ,day,30,available,2023-06-15 15:18:33.325Z,,true
evt_0ThGQub93I5BxG4FWG4oKDMxPJEn,plan.published,2023-06-15 15:36:19.183Z,pln_0ThGQSfG3I5BxG08MZ2DW6px5irc,day,30,available,2023-06-15 15:36:19.183Z,,true
evt_0ThGQkc43I5BxG2xiK8PhCBOYcPj,plan.published,2023-06-15 15:35:40.800Z,pln_0ThGQbg33I5BxG1gF1EFEVcm9wvE,day,30,available,2023-06-15 15:35:40.800Z,,true
evt_0ThGQrkp3I5BxG3NYAUDjmZovfAq,plan.published,2023-06-15 15:36:08.251Z,pln_0ThGQnmZ3I5BxG30oZzF165Qccdn,day,30,available,2023-06-15 15:36:08.251Z,,true
evt_0ThGr4F74bz24E3n9EjaTAKrXmAO,plan.published,2023-06-15 17:20:12.785Z,pln_0ThGr2GV4bz24E30BGbhRh0OSMVZ,day,30,available,2023-06-15 17:20:12.785Z,2023-07-25 18:15:51.598Z,false
evt_0ThGuWN01ifQlw1PNkgr55NnNPO6,plan.published,2023-06-15 17:33:55.890Z,pln_0ThGtQmI1ifQlw2nTuiqPH5LItwj,day,30,available,2023-06-15 17:33:55.890Z,2023-07-25 18:15:49.026Z,false
evt_0Tlnjr2c1Zh77D3AshvbrMljIPfg,plan.published,2023-08-02 18:14:04.158Z,pln_0ThMvYig1Zh77D1yU6F82Zgeb5wI,day,30,available,2023-08-02 18:14:04.158Z,2023-08-02 18:14:22.928Z,false
evt_0ThMvxMq1Zh77D2LDt1bfI8JM5Yi,plan.published,2023-06-16 18:17:16.012Z,pln_0ThMvklp1Zh77D4T9H99kBl3LMwy,day,30,available,2023-06-16 18:17:16.012Z,2023-07-07 13:01:05.160Z,false
evt_0ThMwlzI1Zh77D1qMpnbhAudpcC3,plan.published,2023-06-16 18:20:30.596Z,pln_0ThMwjf41Zh77D0tVvVZiaQ7vF5a,day,30,available,2023-06-16 18:20:30.596Z,2023-07-07 13:00:46.731Z,false
evt_0ThMwxZs1Zh77D0zppwELRqWfkln,plan.published,2023-06-16 18:21:15.148Z,pln_0ThMwvAs1Zh77D2jn0HCsy2tbkJj,day,30,available,2023-06-16 18:21:15.148Z,2023-07-07 13:00:33.547Z,false
evt_0ThMxAjq1Zh77D1jtn2lolt3aY8l,plan.published,2023-06-16 18:22:05.738Z,pln_0ThMx8OK1Zh77D2mCcu4cyIXYVKL,day,30,available,2023-06-16 18:22:05.738Z,2023-07-07 13:00:16.336Z,false
evt_0ThMyYgg1Zh77D3EMlDwEeeDEERb,plan.published,2023-06-16 18:27:36.126Z,pln_0ThMyUHS1Zh77D3cN1zOXRGGXkdB,day,30,available,2023-06-16 18:27:36.126Z,2023-07-07 13:01:18.859Z,false
evt_0Thcls983lztfv0cnoQ2g8WwIHf7,plan.published,2023-06-19 11:17:34.038Z,pln_0ThcUhap3lztfv0tOEfK24q8cdKE,day,30,available,2023-06-19 11:17:34.038Z,2023-06-19 15:49:38.964Z,false
evt_0ThclgPF3lztfv5ZoCfhqhf0nob6,plan.published,2023-06-19 11:16:48.909Z,pln_0ThcUnkZ3lztfv2MgspOIxDArRMh,day,30,available,2023-06-19 11:16:48.909Z,2023-06-19 15:49:21.254Z,false
evt_0ThclAO73lztfv60kDtBkB7lKRfz,plan.published,2023-06-19 11:14:45.831Z,pln_0ThcUu6S3lztfv0rBWg9JAtWUNc9,day,30,available,2023-06-19 11:14:45.831Z,2023-06-19 11:17:10.234Z,false
evt_0ThhUP1Z1d3CZ65m2QLod2E9qYXP,plan.published,2023-06-20 06:39:32.197Z,pln_0ThhUHh61d3CZ64hoXMjKGn6CQgJ,day,30,available,2023-06-20 06:39:32.197Z,,true
evt_0ThkeqPX1LYEGr24KlIiNkqrhNbM,plan.published,2023-06-20 19:39:49.759Z,pln_0ThkeakM1LYEGr0PQDiRa8m3CreK,month,1,available,2023-06-20 19:39:49.759Z,2023-06-20 20:04:20.814Z,false
evt_0ThnwSt54O6QXp4uVrczlP3PaxYe,plan.published,2023-06-21 09:08:38.247Z,pln_0ThnwOWZ4O6QXp3P23fYGC2v2ldx,month,1,available,2023-06-21 09:08:38.247Z,2023-06-21 09:09:59.233Z,false
evt_0Thnwks84O6QXp5GXBmNYluKQdl0,plan.published,2023-06-21 09:09:47.380Z,pln_0ThnwiE14O6QXp1OiagybPlAgB09,month,1,available,2023-06-21 09:09:47.380Z,2023-06-21 14:00:22.561Z,false
evt_0ThnxBlh4O6QXp3O5X8WIFH0YLGI,plan.published,2023-06-21 09:11:30.769Z,pln_0Thnx8Sv4O6QXp5Oj7xtzmfqJ2WA,month,1,available,2023-06-21 09:11:30.769Z,2023-06-21 14:00:32.854Z,false
evt_0ThteEtg47TT5T4d3syGwV48a3ud,plan.published,2023-06-22 08:33:52.580Z,pln_0ThteDF347TT5T0fPSqg5sWMJYk9,day,30,available,2023-06-22 08:33:52.580Z,2023-06-30 19:10:43.109Z,false
